premise,hypothesis,label,sample_index,lila_label,lila_script
"gokul had less than 300 currency notes in all , some of which are of rs 60 denomination and the remaining of rs 50 denomination","gokul had 100 currency notes in all , some of which are of rs 60 denomination and the remaining of rs 50 denomination",neutral,4030,neutral,"gokul_has_notes_s1=300
gokul_has_notes_s1=None #lessthan 300 Not a proper number
gokul_has_notes_s2=100

if gokul_has_notes_s1 is None or gokul_has_notes_s2 is None:
   print('neutral')
elif gokul_has_notes_s1 == gokul_has_notes_s2:
   print('Entailment')
elif gokul_has_notes_s1 != gokul_has_notes_s2:
   print('contradiction')



"
"bookman purchased 55 copies of a new book released recently , 10 of which are hardback and sold for $ 20 each , and rest are paperback and sold for $ 10 each","bookman purchased 25 copies of a new book released recently , 10 of which are hardback and sold for $ 20 each , and rest are paperback and sold for $ 10 each",contradiction,4034,contradiction,"total_copies_of_new_book_s1 = 55
total_copies_of_new_book_s2 = 25

if total_copies_of_new_book_s1 is None or total_copies_of_new_book_s2 is None:
   print('neutral')

elif total_copies_of_new_book_s1 == total_copies_of_new_book_s2:
   print('Entailment')

elif total_copies_of_new_book_s1 != total_copies_of_new_book_s2:
  print('contradiction')
"
patrick purchased more than 10 pencils and sold them at a loss equal to the selling price of 30 pencils,patrick purchased 80 pencils and sold them at a loss equal to the selling price of 30 pencils,neutral,4036,neutral,"patrick_pencils_s1 = None
patrick_pencils_s2 = 80

if patrick_pencils_s1 is None or patrick_pencils_s2 is None:
   print('neutral')

elif patrick_pencils_s1 == patrick_pencils_s2:
   print('Entailment')

elif patrick_pencils_s1 != patrick_pencils_s2:
  print('contradiction')"
raviraj invested an amount of 100000000 at compound interest rate of 10 pcpa for a period of three years,raviraj invested an amount of less than 200000000 at compound interest rate of 10 pcpa for a period of three years,entailment,4038,Entailment,"invested_s1 = 100000000 
invested_s2 = 200000000

if invested_s1 is None or invested_s2 is None:
   print('neutral')

elif invested_s1 <= invested_s2:
   print('Entailment')

elif invested_s1 != invested_s2:
  print('contradiction')"
raviraj invested an amount of less than 200000000 at compound interest rate of 10 pcpa for a period of three years,raviraj invested an amount of 100000000 at compound interest rate of 10 pcpa for a period of three years,neutral,4039,neutral,"raviraj_invested_s1 = None
raviraj_invested_s2 = 100000000
    
if raviraj_invested_s1 is None or raviraj_invested_s2 is None:
   print('neutral')

elif raviraj_invested_s1 < raviraj_invested_s2:
   print('Entailment')

elif raviraj_invested_s1 != raviraj_invested_s2:
  print('contradiction')"
"if the distance between their homes is 54 kilometers , maxwell ' s walking speed is 4 km / h , and brad ' s running speed is 6 km / h","if the distance between their homes is less than 84 kilometers , maxwell ' s walking speed is 4 km / h , and brad ' s running speed is 6 km / h",entailment,4041,Entailment,"Distance_between_home_s1=54
Distance_between_home_s2=84
if Distance_between_home_s1 is None or Distance_between_home_s2 is None:
   print('neutral')
elif Distance_between_home_s1 <= Distance_between_home_s2:
   print('Entailment')
elif Distance_between_home_s1 != Distance_between_home_s2:
   print('contradiction')
"
"if the distance between their homes is less than 84 kilometers , maxwell ' s walking speed is 4 km / h , and brad ' s running speed is 6 km / h","if the distance between their homes is 54 kilometers , maxwell ' s walking speed is 4 km / h , and brad ' s running speed is 6 km / h",neutral,4042,neutral,"home_distance_s1 = None
home_distance_s2 = 54
 
if home_distance_s1 is None or home_distance_s2 is None:
 print('neutral')

elif home_distance_s1 == home_distance_s2:
 print('Entailment')

elif home_distance_s1 != home_distance_s2:
 print('contradiction')"
"if the distance between their homes is 54 kilometers , maxwell ' s walking speed is 4 km / h , and brad ' s running speed is 6 km / h","if the distance between their homes is 44 kilometers , maxwell ' s walking speed is 4 km / h , and brad ' s running speed is 6 km / h",contradiction,4043,contradiction,"distance_between_their_homes_s1 = 54
distance_between_their_homes_s2 = 44

if distance_between_their_homes_s1 is None or distance_between_their_homes_s2 is None:
   print('neutral')

elif distance_between_their_homes_s1 == distance_between_their_homes_s2:
   print('Entailment')

elif distance_between_their_homes_s1 != distance_between_their_homes_s2:
  print('contradiction')"
jane and thomas are among the more than 8 people from which a committee of 4 people is to be selected,jane and thomas are among the 9 people from which a committee of 4 people is to be selected,neutral,4045,neutral,"people_committee_s1 = None
people_committee_s2 = 9

if people_committee_s1 is None or people_committee_s2 is None:
   print('neutral')

elif people_committee_s1 == people_committee_s2:
   print('Entailment')

elif people_committee_s1 != people_committee_s2:
  print('contradiction')"
jane and thomas are among the 9 people from which a committee of 4 people is to be selected,jane and thomas are among the 5 people from which a committee of 4 people is to be selected,contradiction,4046,contradiction,"Jane_and_thomas_are_among_s1=9
Jane_and_thomas_are_among_s2=5
if Jane_and_thomas_are_among_s1 is None or Jane_and_thomas_are_among_s2 is None:
   print('neutral')
elif Jane_and_thomas_are_among_s1 == Jane_and_thomas_are_among_s2:
   print('Entailment')
elif Jane_and_thomas_are_among_s1 != Jane_and_thomas_are_among_s2:
   print('contradiction')
"
how many different possible committees of 4 people can be selected from these 9 people if at least one of either jane or thomas is to be selected ?,how many different possible committees of more than 1 people can be selected from these 9 people if at least one of either jane or thomas is to be selected ?,entailment,4047,Entailment,"commities_to_be_sele_from_9_people_in_s1 = 4
commities_to_be_sele_from_9_people_in_s2 = 0
commities_to_be_sele_from_9_people_in_s2 > 1

if commities_to_be_sele_from_9_people_in_s1 is None or commities_to_be_sele_from_9_people_in_s2 is None:
    print(""neutral"")
elif (commities_to_be_sele_from_9_people_in_s1 == commities_to_be_sele_from_9_people_in_s2) or commities_to_be_sele_from_9_people_in_s1 > 1:
    print(""Entailment"")
elif commities_to_be_sele_from_9_people_in_s1 != commities_to_be_sele_from_9_people_in_s2:
    print(""contradiction"")"
how many different possible committees of more than 1 people can be selected from these 9 people if at least one of either jane or thomas is to be selected ?,how many different possible committees of 4 people can be selected from these 9 people if at least one of either jane or thomas is to be selected ?,neutral,4048,neutral,"people_s1=9
people_s1=None
selected_people=4
if people_s1 is None or selected_people is None:
   print('neutral')
elif people_s1 == selected_people:
   print('Entailment')
elif people_s1 != selected_people:
   print('contradiction')"
how many different possible committees of 4 people can be selected from these 9 people if at least one of either jane or thomas is to be selected ?,how many different possible committees of 1 people can be selected from these 9 people if at least one of either jane or thomas is to be selected ?,contradiction,4049,contradiction,"people_selected_in_s1 = 4
people_selected_in_s2 = 1
total_people_in_s1 = 9
total_people_in_s2 = 9

if people_selected_in_s1 is None or people_selected_in_s2 is None or total_people_in_s1 is None or total_people_in_s2 is None:
    print(""neutral"")
elif people_selected_in_s1 == people_selected_in_s2 and total_people_in_s1 == total_people_in_s2:
    print(""Entailment"")
elif people_selected_in_s1 != people_selected_in_s2 or total_people_in_s1 != total_people_in_s2:
    print(""contradiction"")"
"sacha runs at a constant speed of 8 meters per second , and bruno runs at a constant speed of 5 meters per second","sacha runs at a constant speed of more than 4 meters per second , and bruno runs at a constant speed of 5 meters per second",entailment,4050,Entailment,"sacha_runs_s1 = 8
sacha_runs_s2 = 4
 
if sacha_runs_s1 is None or sacha_runs_s2 is None:
 print('neutral')

elif sacha_runs_s1 > sacha_runs_s2:
 print('Entailment')

elif sacha_runs_s1 != sacha_runs_s2:
 print('contradiction')"
"sacha runs at a constant speed of more than 4 meters per second , and bruno runs at a constant speed of 5 meters per second","sacha runs at a constant speed of 8 meters per second , and bruno runs at a constant speed of 5 meters per second",neutral,4051,neutral,"speed_of_sacha_s1 = 0
speed_of_sacha_s1 > 4
speed_of_sacha_s2 = 5

speed_of_sacha_s1 = None
speed_of_sacha_s2 = None

if speed_of_sacha_s1 is None or speed_of_sacha_s2 is None:
   print(""Neutral"")
elif speed_of_sacha_s1 > speed_of_sacha_s2 :
  print(""Entailment"")
elif speed_of_sacha_s1 != speed_of_sacha_s2 :
  print(""Contradiction"")"
"sacha runs at a constant speed of 8 meters per second , and bruno runs at a constant speed of 5 meters per second","sacha runs at a constant speed of 5 meters per second , and bruno runs at a constant speed of 5 meters per second",contradiction,4052,contradiction,"speed_of_sacha_s1 = 8
speed_of_sacha_s2 = 5

if speed_of_sacha_s1 is None or speed_of_sacha_s2 is None:
   print('neutral')

elif speed_of_sacha_s1 == speed_of_sacha_s2:
   print('Entailment')

elif speed_of_sacha_s1 != speed_of_sacha_s2:
  print('contradiction')"
"the sides of right triangle abc are such that the length of side ac is 1.25 times the length of side ab , which itself is 4 units more than the length of side bc","the sides of right triangle abc are such that the length of side ac is 1.25 times the length of side ab , which itself is less than 5 units more than the length of side bc",entailment,4053,Entailment,"abc_unit_s1 = 4
abc_unit_s2 = 5
 
if abc_unit_s1 is None or abc_unit_s2 is None:
 print('neutral')

elif abc_unit_s1 < abc_unit_s2:
 print('Entailment')

elif abc_unit_s1 != abc_unit_s2:
 print('contradiction')"
"the sides of right triangle abc are such that the length of side ac is 1.25 times the length of side ab , which itself is less than 5 units more than the length of side bc","the sides of right triangle abc are such that the length of side ac is 1.25 times the length of side ab , which itself is 4 units more than the length of side bc",neutral,4054,neutral,"triangle_unit_s1 = None
triangle_unit_s2 = 4

if triangle_unit_s1 is None or triangle_unit_s2 is None:
   print('neutral')

elif triangle_unit_s1 == triangle_unit_s2:
   print('Entailment')

elif triangle_unit_s1 != triangle_unit_s2:
  print('contradiction')"
"the sides of right triangle abc are such that the length of side ac is 1.25 times the length of side ab , which itself is 4 units more than the length of side bc","the sides of right triangle abc are such that the length of side ac is 1.25 times the length of side ab , which itself is more than 4 units more than the length of side bc",contradiction,4055,contradiction,"length_of_side_s1 = 4
length_of_side_s2 = 0

if length_of_side_s1 is None or length_of_side_s2 is None:
   print('neutral')

elif length_of_side_s1 == length_of_side_s2:
   print('Entailment')

elif length_of_side_s1 != length_of_side_s2:
  print('contradiction')"
"if side ac = 20 units , what is the area of the triangle ?","if side ac = less than 30 units , what is the area of the triangle ?",entailment,4056,Entailment,"Ac_s1=20
Ac_s2=30
if Ac_s1 is None or Ac_s2 is None:
   print('neutral')
elif Ac_s1 <= Ac_s2:
   print('Entailment')
elif Ac_s1 != Ac_s2:
   print('contradiction')
"
"if side ac = less than 30 units , what is the area of the triangle ?","if side ac = 20 units , what is the area of the triangle ?",neutral,4057,neutral,"AC_s1=30
AC_s1=None
AC_s2=20
if AC_s1 is None or AC_s2 is None:
   print('neutral')
elif AC_s1 == AC_s2:
   print('Entailment')
elif AC_s1 != AC_s2:
   print('contradiction')
"
"the distance between their homes is 36 kilometers , betty ' s walking speed is 4 km / h , and dave ' s walking speed is 3 km / h","the distance between their homes is less than 86 kilometers , betty ' s walking speed is 4 km / h , and dave ' s walking speed is 3 km / h",entailment,4059,Entailment,"Distace_between_two_homes_s1=36
Distace_between_two_homes_s2=86
if Distace_between_two_homes_s1 is None or Distace_between_two_homes_s2 is None:
   print('neutral')
elif Distace_between_two_homes_s1 <= Distace_between_two_homes_s2:
   print('Entailment')
elif Distace_between_two_homes_s1 != Distace_between_two_homes_s2:
   print('contradiction')
"
"the distance between their homes is less than 86 kilometers , betty ' s walking speed is 4 km / h , and dave ' s walking speed is 3 km / h","the distance between their homes is 36 kilometers , betty ' s walking speed is 4 km / h , and dave ' s walking speed is 3 km / h",neutral,4060,neutral,"Distance_betwen_home_s1=86 #lessthan 86 not proper number
Distance_betwen_home_s1=None
Distance_betwen_home_s2=36

if Distance_betwen_home_s1 is None or Distance_betwen_home_s2 is None:
   print('neutral')
elif Distance_betwen_home_s1 == Distance_betwen_home_s2:
   print('Entailment')
elif Distance_betwen_home_s1 != Distance_betwen_home_s2:

  print('contradiction')



"
