premise,hypothesis,label,sample_index,lila_label,lila_script
video from cnn affiliate seven network later showed two more people running out of the cafe .,"at least five people have fled the cafe , seven network video shows",neutral,857,neutral,"people_fleed_in_s1 = 0
people_fleed_in_s1 > 2
people_fleed_in_s2 = 5

if people_fleed_in_s1 is None or people_fleed_in_s2 is None or people_fleed_in_s2 > 2:
    print(""neutral"")
elif people_fleed_in_s1 == people_fleed_in_s2:
    print(""Entailment"")
elif people_fleed_in_s1 != people_fleed_in_s2:
    print(""contradiction"")"
news reports citing local authorities reported 16 deaths linked to e. coli in some raw vegetables .,"media report 16 deaths linked to the outbreak , including 1 in sweden",neutral,858,neutral,"sweden_death_s1 = None
sweden_death_s2 = 1

if sweden_death_s1 is None or sweden_death_s2 is None:
   print('neutral')

elif sweden_death_s1 == sweden_death_s2:
   print('Entailment')

elif sweden_death_s1 != sweden_death_s2:
  print('contradiction')"
the logan county sheriff 's office can be reached at 217-732-2156 .,have a tip ? call the tazewell county sheriff 's office at 309-346-4141,neutral,859,neutral,"Logan_office_s1=217-732-2156
Tazewell_office_call_s2=None
if Logan_office_s1 is None or Tazewell_office_call_s2 is None:
   print('neutral')
elif Logan_office_s1 == Tazewell_office_call_s2:
   print('Entailment')
elif Logan_office_s1 != Tazewell_office_call_s2:
   print('contradiction')"
ariel sharon : five things to know,ariel sharon was 85,neutral,861,neutral,"Airel_sharon_s1=None
Airel_sharon_age_s1=85
if Airel_sharon_s1 is None or Airel_sharon_age_s1 is None:
   print('neutral')
elif Airel_sharon_s1 == Airel_sharon_age_s1:
   print('Entailment')
elif Airel_sharon_s1 != Airel_sharon_age_s1:
   print('contradiction')"
"twenty-two of the dead were u.s. navy personnel , the pentagon said .",17 were navy seals,neutral,862,neutral,"Us_navy_personnel_dead_s1=None
Navy_seal_s1=17
if Us_navy_personnel_dead_s1 is None or Navy_seal_s1 is None:
   print('neutral')
elif Us_navy_personnel_dead_s1 == Navy_seal_s1:
   print('Entailment')
elif Us_navy_personnel_dead_s1 != Navy_seal_s1:
   print('contradiction')
"
"the number of suspected cases in guinea has grown to 157 , with 101 deaths .",mali says it has three suspected ebola cases,neutral,864,neutral,"cases_in_guinea_in_s1 = 157
death_in_s1 = None
cases_in_guinea_in_s2 = None
death_in_s2 = None

if cases_in_guinea_in_s1 is None or cases_in_guinea_in_s2 is None or death_in_s1 is None or death_in_s2 is None:
    print(""neutral"")
elif cases_in_guinea_in_s1 == cases_in_guinea_in_s2 and death_in_s1 == death_in_s2:
    print(""Entailment"")
elif cases_in_guinea_in_s1 != cases_in_guinea_in_s2 or death_in_s1 == death_in_s2:
    print(""contradiction"")"
"in addition to the dead , about two dozen students were badly injured , according to police .",at least 25 other students were badly injured,neutral,865,neutral,"students_injured_s1 = None
students_injured_s2 = 25
 
if students_injured_s1 is None or students_injured_s2 is None:
 print('neutral')

elif students_injured_s1 == students_injured_s2:
 print('Entailment')

elif students_injured_s1 != students_injured_s2:
 print('contradiction')"
all 11 remains were of african-american women .,anthony sowell accused in deaths of 11 women,neutral,868,neutral,"African_American_women_s1 = None
African_American_women_s2 = 11

if African_American_women_s1 is None or African_American_women_s2 is None:
   print('neutral')

elif African_American_women_s1 == African_American_women_s2:
   print('Entailment')

elif African_American_women_s1 != African_American_women_s2:
  print('contradiction')"
"four of those planets are in what nasa calls the '' habitable zone , '' meaning they have the makeup to potentially support life .",four of 715 newly discovered planets may support earth-like life,neutral,870,neutral,"total_planets_in_s1 = None
total_planets_in_s2 = 715

if total_planets_in_s1 is None or total_planets_in_s2 is None:
    print(""neutral"")
elif total_planets_in_s1 == total_planets_in_s2:
    print(""Entailment"")
elif total_planets_in_s1 != total_planets_in_s2:
    print(""contradiction"")"
"dan parris , 25 , and rob lehr , 26 , both from st. louis , missouri , were shooting an independent documentary on poverty in africa .",two victims were u.s. filmmakers shooting documentary on african poverty,neutral,871,neutral,"Dan_parris_and_rob_lehr_s1=None
Two_victims_shooting_african_poverty_s2=None
if Dan_parris_and_rob_lehr_s1 is None or Two_victims_shooting_african_poverty_s2 is None:
   print('neutral')
elif Dan_parris_and_rob_lehr_s1 == Two_victims_shooting_african_poverty_s2:
   print('Entailment')
elif Dan_parris_and_rob_lehr_s1 != Two_victims_shooting_african_poverty_s2:
   print('contradiction')
"
manchester city 's designs on the english premier league title were dealt an early blow as an injury time penalty from darren bent handed sunderland a shock 1-0 win .,sunderland beat manchester city 1-0 at the stadium of light,neutral,873,neutral,"Suderland_shock_win_s1=None
Sunderland_beat_manchester__s2=1,0
if Suderland_shock_win_s1 is None or Sunderland_beat_manchester__s2 is None:
    print(""neutral"")
elif Suderland_shock_win_s1 == Sunderland_beat_manchester__s2:
    print(""Entailment"")
elif Suderland_shock_win_s1 != Sunderland_beat_manchester__s2:
    print(""contradiction"")

"
"olsen , 24 , had seen his share of war in two tours of iraq as a marine .",scott olsen returned from two tours of iraq without injury,neutral,874,neutral,"share_of_wars_s1 = 2
share_of_wars_s2 = 2

share_of_wars_s1 = None
share_of_wars_s2 = None

if share_of_wars_s1 is None or share_of_wars_s2 is None:
   print(""Neutral"")
elif share_of_wars_s1 < share_of_wars_s2:
  print(""Entailment"")
elif share_of_wars_s1 != share_of_wars_s2:
  print(""Contradiction"")"
"a $ 5,000 reward is offered .",know something ? call 641-228-182 . a reward is offered,neutral,876,neutral,"reward_s1 = 5000
reward_s2 = None

if reward_s1 is None or reward_s2 is None:
   print('neutral')

elif reward_s1 == reward_s2:
   print('Entailment')

elif reward_s1 != reward_s2:
  print('contradiction')"
at least one couple has tied the knot .,there has been at least one wedding in the park,entailment,878,Entailment,"weeding_s1 = 1
weeding_s2 = 1
 
if weeding_s1 is None or weeding_s2 is None:
 print('neutral')

elif weeding_s1 == weeding_s2:
 print('Entailment')

elif weeding_s1 != weeding_s2:
 print('contradiction')"
"back in the big time , frankfurt has made a blistering start to its season , winning its first four games before being held to a 3-3 tie by champion borussia dortmund .",eintracht frankfurt held to a 1-1 draw by greuther frth,neutral,879,neutral,"Frankfurt_made_s1 = None
Frankfurt_made_s2 = 1,1

if Frankfurt_made_s1 is None or Frankfurt_made_s2 is None:
   print('neutral')

elif Frankfurt_made_s1 == Frankfurt_made_s2:
   print('Entailment')

elif Frankfurt_made_s1 != Frankfurt_made_s2:
  print('contradiction')"
three crew members and two passengers were taken to local hospitals .,there were 114 passengers and five crew members on board,neutral,880,neutral,"Crew_members_s1 = None
Crew_members_s2 = 114

if Crew_members_s1 is None or Crew_members_s2 is None:
   print('neutral')

elif Crew_members_s1 == Crew_members_s2:
   print('Entailment')

elif Crew_members_s1 != Crew_members_s2:
  print('contradiction')"
the world body said the measure was in addition to a decision to confine the entire battalion of 734 soldiers to barracks .,u.n. confines all 734 members of moroccan battalion to barracks,neutral,881,neutral,"battalion_s1=734
battalion_s1=None 
UN_confines_battalion_s1=734
if battalion_s1 is None or battalion_s1 is None:
   print('neutral')
elif battalion_s1 == battalion_s1:
   print('Entailment')
elif battalion_s1 != battalion_s1:

  print('contradiction')



"
"earlier , england had lost their last six wickets for just 17 runs as mohammad asif took five wickets for pakistan .",james anderson takes five wickets as pakistan collapse against england,neutral,882,neutral,"england_run_s1 = 17
england_run_s2 = None
 
if england_run_s1 is None or england_run_s2 is None:
 print('neutral')

elif england_run_s1 < england_run_s2:
 print('Entailment')

elif england_run_s1 != england_run_s2:
 print('contradiction')"
the two appeared together at ground zero in new york city to lay roses at the 9/11 memorial and speak with first responders and family members of victims .,"barack obama , john mccain lay roses at ground zero",neutral,883,neutral,"appeared_at_ground_zero_s1 = None
appeared_at_ground_zero_s2 = 2

if appeared_at_ground_zero_s1 is None or appeared_at_ground_zero_s2 is None:
   print('neutral')

elif appeared_at_ground_zero_s1 == appeared_at_ground_zero_s2:
   print('Entailment')

elif appeared_at_ground_zero_s1 != appeared_at_ground_zero_s2:
  print('contradiction')"
"at least 23 people were killed and 35 wounded in the explosion , he said .",police : the deadliest blast killed 23 people in rawalpindi,neutral,885,neutral,"people_wounded_s1 = 35
people_wounded_s2 = None
 
if people_wounded_s1 is None or people_wounded_s2 is None:
 print('neutral')

elif people_wounded_s1 == people_wounded_s2:
 print('Entailment')

elif people_wounded_s1 != people_wounded_s2:
 print('contradiction')"
"authorities contend the four suspects planned a gun attack on the newspaper , to be followed by '' the execution '' of hostages .",the four men are convicted of targeting a danish newspaper,neutral,888,neutral,"Authorities_contend_s1 = None
Authorities_contend_s2 = 4

if Authorities_contend_s1 is None or Authorities_contend_s2 is None:
   print('neutral')

elif Authorities_contend_s1 == Authorities_contend_s2:
   print('Entailment')

elif Authorities_contend_s1 != Authorities_contend_s2:
  print('contradiction')"
celtic went into the match in the russian capital with a record of 11 straight losses on the road in the champions league and 21 games without a win away from home .,celtic snap away drought with superb 3-2 win in moscow,neutral,890,neutral,"number_of_cups_of_milk_is_short_s1 = 37
number_of_cups_of_milk_is_short_s2 = 27

number_of_cups_of_milk_is_short_s1 = None
number_of_cups_of_milk_is_short_s2 = None

if number_of_cups_of_milk_is_short_s1 is None or number_of_cups_of_milk_is_short_s2 is None:
   print(""Neutral"")
elif number_of_cups_of_milk_is_short_s1 == number_of_cups_of_milk_is_short_s2 :
  print(""Entailment"")
elif number_of_cups_of_milk_is_short_s1 != number_of_cups_of_milk_is_short_s2 :
  print(""Contradiction"")"
"most of those killed and hurt were young men , though four children were among the dead , police said .","four of at least 27 people killed are children , police say",neutral,892,neutral,"people_killed_s1 = None
people_killed_s2 = 27

if people_killed_s1 is None or people_killed_s2 is None:
   print('neutral')

elif people_killed_s1 == people_killed_s2:
   print('Entailment')

elif people_killed_s1 != people_killed_s2:
  print('contradiction')
"
the british island group of tristan da cunha stands profoundly alone in the south atlantic .,"the islands of tristan da cunha sit 1,750 miles off south africa",neutral,894,neutral,"british_island_group_s1=None
Tristan_island_south_africa=1750
if british_island_group_s1 is None or Tristan_island_south_africa is None:
   print('neutral')
elif british_island_group_s1 == Tristan_island_south_africa:
   print('Entailment')
elif british_island_group_s1 != Tristan_island_south_africa:
   print('contradiction')








"
"in contrast , 28 % teens say they never text their friends -- but then , 23 % of teens do n't have a cell phone at all .",study finds that 39 % of teens say they never exchange e-mail,neutral,895,neutral,"Teen_says_never_text_friend_s1 = None
Teen_says_never_text_friend_s2 = 39

if Teen_says_never_text_friend_s1 is None or Teen_says_never_text_friend_s2 is None:
   print('neutral')

elif Teen_says_never_text_friend_s1 == Teen_says_never_text_friend_s2:
   print('Entailment')

elif Teen_says_never_text_friend_s1 != Teen_says_never_text_friend_s2:
  print('contradiction')"
"switzerland remains on three points , while ecuador rose to three and leapfrogged switzerland on goal difference by later defeating honduras 2-1 .",ecuador collects first win in group by beating honduras 2-1 in curitiba,neutral,897,neutral,"defeating_hondour_s1 = None
defeating_hondour_s2 = 2-1

if defeating_hondour_s1 is None or defeating_hondour_s2 is None:
   print('neutral')

elif defeating_hondour_s1 == defeating_hondour_s2:
   print('Entailment')

elif defeating_hondour_s1 != defeating_hondour_s2:
  print('contradiction')"
