premise,hypothesis,label,sample_index
Mary has a monthly salary of $ 1200,Mary has a monthly salary of $ less than 3200,entailment,7089
Mary has a monthly salary of $ less than 3200,Mary has a monthly salary of $ 1200,neutral,7090
Mary has a monthly salary of $ 1200,Mary has a monthly salary of $ 3200,contradiction,7091
"Ratio between Rahul and Deepak is 5 : 2 , After 6 Years Rahul age will be 26 years","Ratio between Rahul and Deepak is less than 8 : 2 , After 6 Years Rahul age will be 26 years",entailment,7092
"Ratio between Rahul and Deepak is less than 8 : 2 , After 6 Years Rahul age will be 26 years","Ratio between Rahul and Deepak is 5 : 2 , After 6 Years Rahul age will be 26 years",neutral,7093
"Ratio between Rahul and Deepak is 5 : 2 , After 6 Years Rahul age will be 26 years","Ratio between Rahul and Deepak is less than 5 : 2 , After 6 Years Rahul age will be 26 years",contradiction,7094
Nitin ranks 15 th in a class of 47 students,Nitin ranks less than 75 th in a class of 47 students,entailment,7095
Nitin ranks less than 75 th in a class of 47 students,Nitin ranks 15 th in a class of 47 students,neutral,7096
Nitin ranks 15 th in a class of 47 students,Nitin ranks 65 th in a class of 47 students,contradiction,7097
If the marks secured by Reema was written as 36 instead of 66 then find the correct average marks up to two decimal places .,If the marks secured by Reema was written as less than 86 instead of 66 then find the correct average marks up to two decimal places .,entailment,7098
If the marks secured by Reema was written as less than 86 instead of 66 then find the correct average marks up to two decimal places .,If the marks secured by Reema was written as 36 instead of 66 then find the correct average marks up to two decimal places .,neutral,7099
If the marks secured by Reema was written as 36 instead of 66 then find the correct average marks up to two decimal places .,If the marks secured by Reema was written as more than 36 instead of 66 then find the correct average marks up to two decimal places .,contradiction,7100
"Joe drives 240 miles at 60 miles per hour , and then he drives the next 120 miles at 40 miles per hour","Joe drives less than 340 miles at 60 miles per hour , and then he drives the next 120 miles at 40 miles per hour",entailment,7101
"Joe drives less than 340 miles at 60 miles per hour , and then he drives the next 120 miles at 40 miles per hour","Joe drives 240 miles at 60 miles per hour , and then he drives the next 120 miles at 40 miles per hour",neutral,7102
"Joe drives 240 miles at 60 miles per hour , and then he drives the next 120 miles at 40 miles per hour","Joe drives 140 miles at 60 miles per hour , and then he drives the next 120 miles at 40 miles per hour",contradiction,7103
"Each week , Harry is paid x dollars per hour for the first 30 hours and 2 x dollars for each additional hour worked that week","Each week , Harry is paid x dollars per hour for the first less than 80 hours and 2 x dollars for each additional hour worked that week",entailment,7104
"Each week , Harry is paid x dollars per hour for the first less than 80 hours and 2 x dollars for each additional hour worked that week","Each week , Harry is paid x dollars per hour for the first 30 hours and 2 x dollars for each additional hour worked that week",neutral,7105
"Each week , Harry is paid x dollars per hour for the first 30 hours and 2 x dollars for each additional hour worked that week","Each week , Harry is paid x dollars per hour for the first less than 30 hours and 2 x dollars for each additional hour worked that week",contradiction,7106
"Each week , James is paid x dollars per per hour for the first 40 hours and 2 x dollars for each additional hour worked that week","Each week , James is paid x dollars per per hour for the first less than 70 hours and 2 x dollars for each additional hour worked that week",entailment,7107
"Each week , James is paid x dollars per per hour for the first less than 70 hours and 2 x dollars for each additional hour worked that week","Each week , James is paid x dollars per per hour for the first 40 hours and 2 x dollars for each additional hour worked that week",neutral,7108
"Each week , James is paid x dollars per per hour for the first 40 hours and 2 x dollars for each additional hour worked that week","Each week , James is paid x dollars per per hour for the first more than 40 hours and 2 x dollars for each additional hour worked that week",contradiction,7109
"Last week James worked a total of 41 hours If Harry and James were paid the same amount last week , how many hours did Harry work last week ?","Last week James worked a total of less than 51 hours If Harry and James were paid the same amount last week , how many hours did Harry work last week ?",entailment,7110
"Last week James worked a total of less than 51 hours If Harry and James were paid the same amount last week , how many hours did Harry work last week ?","Last week James worked a total of 41 hours If Harry and James were paid the same amount last week , how many hours did Harry work last week ?",neutral,7111
"Last week James worked a total of 41 hours If Harry and James were paid the same amount last week , how many hours did Harry work last week ?","Last week James worked a total of 31 hours If Harry and James were paid the same amount last week , how many hours did Harry work last week ?",contradiction,7112
How much loss would Indu has suffered had she given it to Bindu for 2 years at 4 % per annum simple interest ?,How much loss would Indu has suffered had she given it to Bindu for less than 7 years at 4 % per annum simple interest ?,entailment,7113
How much loss would Indu has suffered had she given it to Bindu for less than 7 years at 4 % per annum simple interest ?,How much loss would Indu has suffered had she given it to Bindu for 2 years at 4 % per annum simple interest ?,neutral,7114
How much loss would Indu has suffered had she given it to Bindu for 2 years at 4 % per annum simple interest ?,How much loss would Indu has suffered had she given it to Bindu for 8 years at 4 % per annum simple interest ?,contradiction,7115
"In the biology lab of ` ` Jefferson ' ' High School there are 4.32 * 10 ^ 6 germs , equally divided among 10,800 Petri dishes","In the biology lab of ` ` Jefferson ' ' High School there are 4.32 * less than 30 ^ 6 germs , equally divided among 10,800 Petri dishes",entailment,7116
"In the biology lab of ` ` Jefferson ' ' High School there are 4.32 * less than 30 ^ 6 germs , equally divided among 10,800 Petri dishes","In the biology lab of ` ` Jefferson ' ' High School there are 4.32 * 10 ^ 6 germs , equally divided among 10,800 Petri dishes",neutral,7117
"In the biology lab of ` ` Jefferson ' ' High School there are 4.32 * 10 ^ 6 germs , equally divided among 10,800 Petri dishes","In the biology lab of ` ` Jefferson ' ' High School there are 4.32 * more than 10 ^ 6 germs , equally divided among 10,800 Petri dishes",contradiction,7118
The price of a car and AC are in the ratio 3 : 2,The price of a car and AC are in the ratio more than 2 : 2,entailment,7119
The price of a car and AC are in the ratio more than 2 : 2,The price of a car and AC are in the ratio 3 : 2,neutral,7120
The price of a car and AC are in the ratio 3 : 2,The price of a car and AC are in the ratio 8 : 2,contradiction,7121
Aaron will jog from home at 4 miles per hour and then walk back home by the same route at 8 miles per hour,Aaron will jog from home at less than 7 miles per hour and then walk back home by the same route at 8 miles per hour,entailment,7122
Aaron will jog from home at less than 7 miles per hour and then walk back home by the same route at 8 miles per hour,Aaron will jog from home at 4 miles per hour and then walk back home by the same route at 8 miles per hour,neutral,7123
Aaron will jog from home at 4 miles per hour and then walk back home by the same route at 8 miles per hour,Aaron will jog from home at less than 4 miles per hour and then walk back home by the same route at 8 miles per hour,contradiction,7124
