sample_index,label,error_message,golden_label
7344,entailment,,entailment
7354,neutral,,neutral
7185,entailment,,entailment
7214,contradiction,,contradiction
7094,contradiction,,contradiction
7305,entailment,,entailment
7245,entailment,,entailment
7067,contradiction,,contradiction
7127,neutral,,contradiction
7036,entailment,,neutral
7176,entailment,,entailment
7271,contradiction,,contradiction
7331,neutral,,contradiction
7220,contradiction,,contradiction
7360,entailment,,neutral
7142,entailment,,contradiction
7002,entailment,,entailment
7393,entailment,,neutral
7113,neutral,,entailment
7282,entailment,,neutral
7053,entailment,,entailment
6901,entailment,,neutral
6841,entailment,,neutral
6950,entailment,,contradiction
6810,entailment,,entailment
6886,neutral,,neutral
6997,neutral,,neutral
6824,contradiction,,contradiction
6964,neutral,,neutral
6875,contradiction,,contradiction
6935,entailment,,contradiction
6855,contradiction,,entailment
6915,entailment,,entailment
6804,entailment,,entailment
6944,contradiction,,contradiction
7498,entailment,,neutral
7589,entailment,,contradiction
6970,neutral,,neutral
6830,contradiction,,contradiction
6921,entailment,,entailment
6861,entailment,,entailment
6892,neutral,,neutral
6983,contradiction,,contradiction
7133,entailment,,contradiction
7073,contradiction,,contradiction
7162,contradiction,,neutral
7022,neutral,,contradiction
7191,entailment,,entailment
7200,entailment,,entailment
7340,contradiction,,contradiction
7251,entailment,,entailment
7080,entailment,,entailment
7311,entailment,,entailment
7016,contradiction,,contradiction
7387,neutral,,neutral
7156,neutral,,neutral
7047,entailment,,entailment
7107,neutral,,entailment
7296,entailment,,entailment
7325,neutral,,contradiction
7265,contradiction,,contradiction
7374,entailment,,entailment
7234,entailment,,neutral
7224,neutral,,entailment
7364,neutral,,contradiction
7275,entailment,,entailment
7335,entailment,,entailment
7286,contradiction,,contradiction
7117,entailment,,neutral
7057,entailment,,neutral
7146,neutral,,entailment
7397,contradiction,,contradiction
7006,neutral,,neutral
7301,contradiction,,contradiction
7090,entailment,,neutral
7241,error,"Traceback (most recent call last):
  File ""/Users/ioanamazilu/PycharmProjects/quant_nli/data/generated/StressTest/gpt4-2examples/sample_7241.py"", line 19, in <module>
    print(entailment_or_contradiction_or_neutral(ayisha_age_fraction_premise, ayisha_age_fraction_hypothesis))
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/ioanamazilu/PycharmProjects/quant_nli/data/generated/StressTest/gpt4-2examples/sample_7241.py"", line 14, in entailment_or_contradiction_or_neutral
    if ayisha_age_fraction_premise < ayisha_age_fraction_hypothesis:
       ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: '<' not supported between instances of 'float' and 'str'",contradiction
7350,entailment,,entailment
7210,neutral,,neutral
7181,contradiction,,contradiction
7032,entailment,,entailment
7172,contradiction,,contradiction
7063,entailment,,neutral
7123,entailment,,neutral
6993,entailment,,entailment
6882,contradiction,,entailment
6871,entailment,,neutral
6931,entailment,,neutral
6820,contradiction,,neutral
6960,entailment,,entailment
7488,entailment,,entailment
6954,entailment,,entailment
6814,entailment,,neutral
6905,contradiction,,contradiction
6845,entailment,,contradiction
6854,contradiction,,contradiction
6914,neutral,,contradiction
6805,entailment,,neutral
6945,entailment,,entailment
7499,contradiction,,contradiction
7588,neutral,,neutral
6971,contradiction,,contradiction
6831,entailment,,entailment
6920,entailment,,contradiction
6860,neutral,,contradiction
6893,contradiction,,contradiction
6982,neutral,,neutral
7132,neutral,,neutral
7072,neutral,,neutral
7163,entailment,,contradiction
7023,entailment,,entailment
7201,entailment,,neutral
7190,contradiction,,contradiction
7341,entailment,,entailment
7250,contradiction,,contradiction
7310,neutral,,contradiction
7081,neutral,,neutral
7386,entailment,,entailment
7017,entailment,,entailment
7157,contradiction,,contradiction
7046,contradiction,,contradiction
7297,neutral,,neutral
7106,entailment,,contradiction
7324,entailment,,neutral
7264,entailment,,neutral
7375,contradiction,,neutral
7235,contradiction,,contradiction
7225,neutral,,neutral
7365,entailment,,entailment
7274,contradiction,,contradiction
7334,neutral,,contradiction
7116,contradiction,,entailment
7287,entailment,,entailment
7056,entailment,,entailment
7147,entailment,,neutral
7007,contradiction,,contradiction
7396,neutral,,neutral
7091,contradiction,,contradiction
7300,entailment,,neutral
7240,entailment,,neutral
7351,neutral,,neutral
7180,neutral,,neutral
7211,contradiction,,contradiction
7033,entailment,,neutral
7173,contradiction,,entailment
7062,entailment,,entailment
7122,entailment,,entailment
6992,entailment,,contradiction
6883,entailment,,neutral
6870,entailment,,entailment
6930,neutral,,entailment
6821,neutral,,contradiction
6961,entailment,,neutral
7489,neutral,,neutral
6955,entailment,,neutral
6815,contradiction,,contradiction
6904,entailment,,neutral
6844,neutral,,neutral
6924,entailment,,entailment
6864,entailment,,entailment
6975,contradiction,,entailment
6835,neutral,,neutral
6986,contradiction,,contradiction
6897,entailment,,entailment
6801,contradiction,,entailment
6941,contradiction,,contradiction
6850,neutral,,neutral
6910,entailment,,neutral
7042,entailment,,neutral
7102,entailment,,neutral
7293,entailment,,entailment
7013,entailment,,contradiction
7382,neutral,,contradiction
7153,entailment,,neutral
7371,entailment,,entailment
7231,entailment,,neutral
7320,entailment,,entailment
7260,entailment,,entailment
7167,entailment,,entailment
7027,entailment,,neutral
7136,contradiction,,contradiction
7076,contradiction,,contradiction
7254,entailment,,entailment
7085,neutral,,contradiction
7314,entailment,,entailment
7194,entailment,,entailment
7205,contradiction,,contradiction
7345,entailment,,neutral
7355,entailment,,contradiction
7215,entailment,,entailment
7184,contradiction,,contradiction
7304,contradiction,,contradiction
7095,contradiction,,entailment
7244,contradiction,,contradiction
7066,entailment,,neutral
7126,neutral,,neutral
7037,entailment,,contradiction
7177,neutral,,neutral
7270,entailment,,neutral
7330,neutral,,neutral
7221,neutral,,entailment
7361,contradiction,,contradiction
7143,entailment,,entailment
7392,neutral,,entailment
7003,neutral,,neutral
7283,contradiction,,contradiction
7112,contradiction,,contradiction
7052,neutral,,contradiction
6900,neutral,,entailment
6840,entailment,,entailment
6951,neutral,,entailment
6811,entailment,,neutral
6887,contradiction,,contradiction
6996,entailment,,entailment
6825,entailment,,entailment
6965,contradiction,,contradiction
6874,neutral,,neutral
6934,entailment,,neutral
7049,entailment,,contradiction
7109,contradiction,,contradiction
7298,neutral,,contradiction
7018,entailment,,neutral
7389,entailment,,entailment
7158,entailment,,entailment
7540,entailment,,neutral
7400,contradiction,,contradiction
7511,contradiction,,contradiction
7451,neutral,,contradiction
7587,entailment,,entailment
7496,entailment,,contradiction
7465,entailment,,neutral
7525,entailment,,neutral
7434,entailment,,entailment
7574,contradiction,,contradiction
7564,entailment,,neutral
7424,contradiction,,contradiction
7535,contradiction,,contradiction
7475,contradiction,,contradiction
7486,neutral,,neutral
7441,entailment,,neutral
7501,neutral,,neutral
7410,entailment,,entailment
7550,contradiction,,contradiction
7148,contradiction,,contradiction
7399,entailment,,neutral
7008,entailment,,entailment
7288,entailment,,neutral
7119,neutral,,entailment
7059,entailment,,entailment
7139,contradiction,,contradiction
7079,contradiction,,contradiction
7168,neutral,,neutral
7028,neutral,,contradiction
7492,neutral,,neutral
7583,neutral,,contradiction
7430,contradiction,,contradiction
7570,entailment,,neutral
7461,entailment,,entailment
7521,entailment,,entailment
6898,contradiction,,neutral
6989,contradiction,,contradiction
7515,entailment,,entailment
7455,neutral,,entailment
7544,contradiction,,contradiction
7404,entailment,,entailment
7414,neutral,,neutral
7554,entailment,,entailment
7445,contradiction,,contradiction
7505,contradiction,,contradiction
6999,entailment,,entailment
6888,entailment,,entailment
7531,entailment,,neutral
7471,neutral,,neutral
7560,entailment,,entailment
7420,entailment,,neutral
7593,entailment,,entailment
7482,contradiction,,entailment
7038,entailment,,entailment
7178,contradiction,,contradiction
7069,contradiction,,neutral
7129,neutral,,neutral
7138,entailment,,neutral
7078,neutral,,neutral
7169,contradiction,,contradiction
7029,contradiction,,entailment
7493,contradiction,,contradiction
7582,neutral,,neutral
7431,entailment,,entailment
7571,entailment,,contradiction
7460,entailment,,contradiction
7520,entailment,,contradiction
6899,entailment,,contradiction
6988,neutral,,neutral
7514,entailment,,contradiction
7454,contradiction,,contradiction
7545,entailment,,entailment
7405,entailment,,neutral
7415,contradiction,,contradiction
7555,neutral,,neutral
7444,neutral,,neutral
7504,neutral,,neutral
6998,entailment,,contradiction
6889,entailment,,neutral
7530,entailment,,entailment
7470,entailment,,entailment
7561,neutral,,neutral
7421,contradiction,,contradiction
7592,entailment,,contradiction
7483,entailment,,neutral
7039,entailment,,neutral
7179,entailment,,entailment
7068,entailment,,entailment
7128,entailment,,entailment
7048,entailment,,neutral
7299,entailment,,entailment
7108,entailment,,neutral
7388,neutral,,contradiction
7019,contradiction,,contradiction
7159,neutral,,neutral
7541,contradiction,,contradiction
7401,entailment,,entailment
7510,neutral,,neutral
7450,neutral,,neutral
7586,contradiction,,contradiction
7497,entailment,,entailment
7464,contradiction,,entailment
7524,neutral,,entailment
7435,entailment,,neutral
7575,entailment,,entailment
7565,entailment,,contradiction
7425,contradiction,,entailment
7534,entailment,,neutral
7474,neutral,,neutral
7487,contradiction,,contradiction
7440,entailment,,entailment
7500,entailment,,entailment
7411,neutral,,neutral
7551,entailment,,entailment
7149,entailment,,entailment
7009,entailment,,neutral
7398,entailment,,entailment
7118,neutral,,contradiction
7289,contradiction,,contradiction
7058,contradiction,,contradiction
7259,contradiction,,contradiction
7319,contradiction,,contradiction
7088,entailment,,contradiction
7208,contradiction,,contradiction
7199,contradiction,,contradiction
7348,entailment,,neutral
7463,contradiction,,contradiction
7523,entailment,,contradiction
7432,neutral,,neutral
7572,entailment,,entailment
7581,entailment,,entailment
7490,contradiction,,contradiction
7546,entailment,,neutral
6929,contradiction,,contradiction
6869,contradiction,,contradiction
7406,contradiction,,contradiction
6978,entailment,,entailment
7517,contradiction,,contradiction
7457,contradiction,,contradiction
6838,neutral,,neutral
6828,contradiction,,entailment
7447,neutral,,neutral
7507,entailment,,neutral
6968,contradiction,,contradiction
7416,neutral,,entailment
6879,entailment,,entailment
6939,contradiction,,entailment
7556,contradiction,,contradiction
7480,entailment,,neutral
7591,neutral,,neutral
7562,contradiction,,contradiction
7422,neutral,,entailment
7533,neutral,,entailment
7473,neutral,,entailment
7358,contradiction,,contradiction
7189,neutral,,neutral
7218,entailment,,entailment
7098,entailment,,entailment
7309,entailment,,neutral
7249,entailment,,neutral
7329,entailment,,entailment
7269,entailment,,entailment
7378,contradiction,,neutral
7238,contradiction,,contradiction
7513,entailment,,neutral
7453,entailment,,neutral
7542,entailment,,entailment
7402,entailment,,neutral
6859,neutral,,neutral
7436,neutral,,contradiction
7576,neutral,,neutral
6919,entailment,,neutral
7467,neutral,,entailment
6808,entailment,,neutral
6948,entailment,,entailment
7527,entailment,,entailment
7494,entailment,,entailment
7585,entailment,,neutral
7595,contradiction,,contradiction
7484,neutral,,contradiction
7537,contradiction,,neutral
6958,neutral,,neutral
6818,contradiction,,contradiction
7477,contradiction,,neutral
6909,contradiction,,entailment
7566,contradiction,,entailment
7426,contradiction,,neutral
6849,entailment,,entailment
7412,contradiction,,contradiction
7552,neutral,,neutral
7443,entailment,,entailment
7503,entailment,,entailment
7228,entailment,,neutral
7368,entailment,,entailment
7279,neutral,,neutral
7339,neutral,,neutral
7328,entailment,,contradiction
7268,contradiction,,contradiction
7379,entailment,,contradiction
7239,neutral,,entailment
7512,entailment,,entailment
7452,neutral,,entailment
7543,neutral,,neutral
7403,contradiction,,contradiction
7437,entailment,,entailment
6858,entailment,,entailment
6918,entailment,,entailment
7577,neutral,,contradiction
6809,contradiction,,contradiction
7466,contradiction,,contradiction
7526,contradiction,,contradiction
6949,neutral,,neutral
7495,neutral,,neutral
7584,entailment,,entailment
7594,neutral,,neutral
7485,entailment,,entailment
6959,contradiction,,contradiction
7536,contradiction,,entailment
7476,neutral,,entailment
6819,neutral,,entailment
7567,contradiction,,neutral
6908,neutral,,contradiction
6848,contradiction,,contradiction
7427,contradiction,,contradiction
7413,entailment,,entailment
7553,entailment,,contradiction
7442,entailment,,contradiction
7502,contradiction,,contradiction
7229,contradiction,,contradiction
7369,neutral,,neutral
7278,entailment,,entailment
7338,entailment,,entailment
7258,neutral,,neutral
7089,entailment,,entailment
7318,entailment,,neutral
7198,contradiction,,neutral
7209,entailment,,entailment
7349,contradiction,,contradiction
7462,entailment,,neutral
7522,neutral,,neutral
7433,contradiction,,contradiction
7573,entailment,,neutral
7580,neutral,,contradiction
7491,entailment,,entailment
6928,neutral,,neutral
7547,contradiction,,contradiction
7407,entailment,,entailment
6868,neutral,,neutral
7516,neutral,,neutral
6979,neutral,,neutral
6839,contradiction,,contradiction
7456,neutral,,neutral
7446,entailment,,entailment
6829,contradiction,,neutral
6969,entailment,,entailment
7506,entailment,,entailment
6878,neutral,,contradiction
7417,neutral,,neutral
7557,entailment,,entailment
6938,neutral,,contradiction
7481,contradiction,,contradiction
7590,entailment,,entailment
7563,neutral,,entailment
7423,entailment,,neutral
7532,neutral,,contradiction
7472,contradiction,,contradiction
7359,entailment,,entailment
7219,neutral,,neutral
